Date of Despatch,Industry,Customer ID,Sales Value
01/02/2014,AM,Johnson Matthey PLC,54400.00
01/02/2014,AM,Hyundai Oilbank Co. Ltd.,68938.00
01/02/2014,AM,Johnson Matthey PLC,163200.00
01/02/2014,AM,Johnson Matthey Catalysts,54400.00
01/02/2014,AM,Ruwais Fertilizer Industries (Ferti,468689.00
01/02/2014,AM,Ruwais Fertilizer Industries (Ferti,417557.00
01/02/2014,AM,Ruwais Fertilizer Industries (Ferti,826744.00
01/02/2014,AM,Ruwais Fertilizer Industries (Ferti,440098.00
01/02/2014,AM,Ruwais Fertilizer Industries (Ferti,194172.00
01/02/2014,AM,Ruwais Fertilizer Industries (Ferti,373913.00
01/02/2014,BYP,Yara UK Limited,15088.00
01/02/2014,BYP,Omex Agriculture Limited,18906.00
01/02/2014,BYP,Plater Chemicals Limited,4206.00
01/02/2014,CO2,Air Liquide,35971.00
01/02/2014,CO2,Linde Process OPS,37463.00
01/02/2014,CO2,Linde OPS Storeroom,34058.00
01/02/2014,CO2,Pure CO2,35175.00
01/02/2014,EL,Hi-Rel Lids Ltd,9150.00
01/02/2014,EL,Hi-Rel Lids Ltd,9150.00
01/02/2014,EL,Hi-Rel Lids Ltd,11592.00
01/02/2014,EL,Hi-Rel Lids Ltd,5796.00
01/02/2014,EL,Hi-Rel Lids Ltd,12420.00
01/02/2014,EL,Hi-Rel Lids Ltd,12625.00
01/02/2014,EL,Hi-Rel Lids Ltd,12420.00
01/02/2014,FC,ClearEdge Power (UTC),40241.00
01/02/2014,GP,Johnson Matthey Catalysts,31973.00
01/02/2014,GP,Johnson Matthey Catalysts,114224.00
01/02/2014,GP,PTT Global Chemical Public,463137.00
01/02/2014,GP,PTT Global Chemical Public,4455.00
01/02/2014,GP,PTT Global Chemical Public,4455.00
01/02/2014,GP,Johnson Matthey Chemicals India,454440.00
01/02/2014,GP,Johnson Matthey Chemicals India,10304.00
01/02/2014,GP,Plains Midstream Steelman,19624.00
01/02/2014,GP,Kinder Morgan,61926.00
01/02/2014,GP,Johnson Matthey PLC,36383.00
01/02/2014,GP,Johnson Matthey PLC,799568.00
01/02/2014,GP,Statoil Petroleum AS,893095.00
01/02/2014,GP,INDCON PROJECTS & EQUIPMENT LTD,-64.00
01/02/2014,GTL,Petrobras,-25520.00
01/02/2014,ME,Methanex Trinidad (Titan),1886.00
01/02/2014,ME,Atlas Methanol Company Unlimited,340613.00
01/02/2014,ME,Ningxia Baofeng Energy Group Co.Ltd,1764729.00
01/02/2014,ME,Pampa Fuels,91188.00
01/02/2014,ME,Pampa Fuels,30413.00
01/02/2014,ME,Pampa Fuels,85125.00
01/02/2014,ME,Pampa Fuels,40976.00
01/02/2014,ME,Pampa Fuels,42745.00
01/02/2014,ME,Pampa Fuels,744.00
01/02/2014,ME,Pampa Fuels,995.00
01/02/2014,REH,Vacuum & Atmosphere Services Limite,4725.00
01/02/2014,REH,Makhteshim Chemical Works Ltd.,7770.00
01/02/2014,REH,Metallochimica S.r.l.,1942.00
01/02/2014,REH,Metallochimica S.r.l.,8490.00
01/02/2014,REH,Metallochimica S.r.l.,15436.00
01/02/2014,REH,Isu Chemical Co Ltd,76055.00
01/02/2014,REH,Isu Chemical Co Ltd,79303.00
01/02/2014,REH,Makhteshim Chemical Works Ltd.,8479.00
01/02/2014,REI,Air Products Nederland BV,-10987.00
01/02/2014,REI,Air Products Nederland BV,-22381.00
01/02/2014,REI,S.E. De Carburos Metalicos S.A.,187846.00
01/02/2014,REI,Praxair,-2810.00
01/02/2014,REI,Praxair,0.00
01/02/2014,REI,Praxair,0.00
01/02/2014,REI,Praxair,2810.00
01/02/2014,REI,Air Products,29434.00
01/02/2014,REI,Air Products,21286.00
01/02/2014,REI,Hogg Blasting & Finishing Equipment,840.00
01/02/2014,REI,LINDE GAS ITALIA Srl,133719.00
01/02/2014,REI,LINDE GAS ITALIA Srl,130512.00
01/02/2014,REI,LINDE GAS ITALIA Srl,266430.00
01/02/2014,REI,BOC Ltd,2747.00
01/02/2014,REI,BOC Ltd,3850.00
01/02/2014,REI,BOC Ltd,9280.00
01/02/2014,REI,BOC Ltd,360.00
01/02/2014,REI,Air Products & Chemicals,53207.00
01/02/2014,REO,BASF Company Ltd,126507.00
01/02/2014,REP,Sumika Styron Polycarbonate Corp,42029.00
01/02/2014,REP,Thai Oil Company Limited,96492.00
01/02/2014,REP,Marathon Petroleum Company LP,16545.00
01/02/2014,RER,Reliance Industries Limited,1456.00
01/02/2014,RER,Reliance Industries Limited,2205.00
01/02/2014,RER,Reliance Industries Limited,2954.00
01/02/2014,RER,"OOO ""LUKOIL-",73583.00
01/02/2014,RER,"OOO ""LUKOIL-",85725.00
01/02/2014,RER,"OOO ""LUKOIL-",1821.00
01/02/2014,RER,"OOO ""LUKOIL-",3035.00
01/02/2014,RER,"OOO ""LUKOIL-",3339.00
01/02/2014,RER,"OOO ""LUKOIL-",1821.00
01/02/2014,RER,WRB Refining,67708.00
01/02/2014,RER,WRB Refining,15598.00
01/02/2014,RER,Consumers Coop,32215.00
01/02/2014,RER,WRB Refining,11842.00
01/02/2014,RER,WRB Refining,95543.00
01/02/2014,RER,WRB Refining,67294.00
01/02/2014,RER,Saudi Aramco Total Refining,153376.00
01/02/2014,RER,Saudi Aramco Total Refining,8884.00
01/02/2014,RER,Saudi Aramco Total Refining,3024.00
01/02/2014,RER,Saudi Aramco Total Refining,2961.00
01/02/2014,RER,Hyundai Oilbank Co Ltd,89917.00
01/02/2014,RER,Bharat Oman Refinery Limited,220589.00
01/02/2014,RER,PetroIneos Chemicals,169159.00
01/02/2014,RER,PetroIneos Chemicals,111388.00
01/02/2014,RER,PetroIneos Chemicals,56781.00
01/02/2014,RER,PetroIneos Chemicals,56781.00
01/02/2014,RER,PetroIneos Chemicals,157226.00
01/02/2014,RER,PetroIneos Chemicals,13536.00
01/02/2014,RER,PetroIneos Chemicals,13536.00
01/02/2014,RER,PetroIneos Chemicals,475055.00
01/02/2014,RER,S-Oil HMP1,146972.00
01/02/2014,RER,S-Oil HMP1,367430.00
01/02/2014,RER,Consumers Coop,265384.00
01/02/2014,RER,ENI SpA,55732.00
01/02/2014,RER,ExxonMobil,408958.00
01/02/2014,RER,PetroIneos Chemicals,33925.00
01/02/2014,RER,PetroIneos Chemicals,124767.00
01/02/2014,RER,Reliance Industries Limited,8674.00
01/02/2014,RER,Reliance Industries Limited,11294.00
01/02/2014,RER,Reliance Industries Limited,1671.00
01/02/2014,RER,Rafinerija Nafte Srpski Brod A.D,8985.00
01/02/2014,RER,Rafinerija Nafte Srpski Brod A.D,6891.00
01/02/2014,RER,Rafinerija Nafte Srpski Brod A.D,20767.00
01/02/2014,RER,Rafinerija Nafte Srpski Brod A.D,22070.00
01/02/2014,RER,Gunvor Raffinerie Ingolstadt GmbH,28700.00
01/02/2014,RER,Gunvor Raffinerie Ingolstadt GmbH,31741.00
01/02/2014,RER,Gunvor Raffinerie Ingolstadt GmbH,43790.00
01/02/2014,RER,Gunvor Raffinerie Ingolstadt GmbH,68827.00
01/02/2014,RER,Gunvor Raffinerie Ingolstadt GmbH,4207.00
01/02/2014,RER,Gunvor Raffinerie Ingolstadt GmbH,6010.00
01/02/2014,RER,Bayernoil Raffineriegeselschaft mbh,76226.00
01/02/2014,RER,Bayernoil Raffineriegeselschaft mbh,22498.00
01/02/2014,AM,NFCL - Kakinada - A2,25289.00
01/02/2014,GP,ExxonMobil Prod Deutschland GmbH,18635.00
01/02/2014,REO,"BASF Company,.Ltd",87728.00
01/02/2014,RER,Raffineria di Milazzo S.C.p.A,139144.00
01/02/2014,RER,Raffineria di Milazzo S.C.p.A,196002.00
01/02/2014,RET,City Gas Pte Ltd,39943.00
01/02/2014,RET,City Gas Pte Ltd,62187.00
01/02/2014,AM,Alfa Aesar GmbH & Co. KG,107.00
01/02/2014,AM,Yara Sluiskil B.V.,0.00
01/02/2014,AM,BASF Antwerpen N.V.,25374.00
01/02/2014,AM,El Delta Fertilizers & Chemical,0.00
01/02/2014,GP,BP Exploration Operating Co Ltd,57234.00
01/02/2014,GP,Exterran Energy Solutions LP,7727.00
01/02/2014,GP,Occidental Permian Limited,38639.00
01/02/2014,GTL,Compact GTL Ltd,25705.00
01/02/2014,GTL,Saudi Basic Industries Corporation,127550.00
01/02/2014,GTL,Shell MDS (Malaysia) Sdn Bhd,5332.00
01/02/2014,ME,Chongqing International,471939.00
01/02/2014,ME,Shaanxi Yulin Kaiyue,199800.00
01/02/2014,ME,Shaanxi Yulin Kaiyue,85000.00
01/02/2014,ME,Chongqing Changfeng Chemical,26000.00
01/02/2014,ME,China Coal Shaanxi Yulin Energy,95829.00
01/02/2014,ME,Chongqing Changfeng Chemical,234000.00
01/02/2014,ME,Chongqing Changfeng Chemical,7900.00
01/02/2014,ME,Salalah Methanol Company,20924.00
01/02/2014,RED,Emirates Steel Industries,0.00
01/02/2014,REI,S.E. De Carburos Metalicos S.A.,2140.00
01/02/2014,REI,Air Products,3205.00
01/02/2014,REI,Air Products,950.00
01/02/2014,REI,LINDE GAS ITALIA Srl,6600.00
01/02/2014,REI,BOC Ltd,445.00
01/02/2014,REO,"TIG HyCO, Maptaput",0.00
01/02/2014,REP,IRPC Public Company Limited,0.00
01/02/2014,RER,Deutsche BP AG,0.00
01/02/2014,RER,Shell Nederland Raffinaderij BV,0.00
01/02/2014,RER,PetroIneos Chemicals,8236.00
01/02/2014,RER,Qatargas Operating Company Ltd,0.00
01/03/2014,REP,PTT Global Chemical Public,-4145.00
01/03/2014,REP,PTT Global Chemical Public,-1209.00
01/03/2014,REI,Linde Gas (Al-Jubail),167180.00
01/03/2014,REI,Linde Gas (Al-Jubail),938547.00
01/03/2014,REI,Linde Gas (Al-Jubail),338318.00
01/03/2014,REI,Linde Gas (Al-Jubail),374744.00
01/03/2014,REP,Yanbu Aramco Sinopec Refining,41297.00
01/03/2014,REP,Yanbu Aramco Sinopec Refining,12289.00
01/03/2014,GP,Oranje-Nassau Energie B.V.,1154.00
01/03/2014,GP,Oranje-Nassau Energie B.V.,2061.00
01/03/2014,GP,Oranje-Nassau Energie B.V.,577.00
01/03/2014,GP,Oranje-Nassau Energie B.V.,660.00
01/03/2014,AM,Fertial SpA,917557.00
01/03/2014,GP,Johnson Matthey Chemicals India,565000.00
01/03/2014,GP,Johnson Matthey Chemicals India,565000.00
01/03/2014,GP,Johnson Matthey Chemicals India,339000.00
01/03/2014,GP,Johnson Matthey Chemicals India,79100.00
01/03/2014,GP,Johnson Matthey Chemicals India,378700.00
01/03/2014,GP,Johnson Matthey Chemicals India,151480.00
01/03/2014,GP,Oranje-Nassau Energie B.V.,90890.00
01/03/2014,GP,Oranje-Nassau Energie B.V.,128112.00
01/03/2014,GP,Oranje-Nassau Energie B.V.,1319.00
01/03/2014,GP,Oranje-Nassau Energie B.V.,1814.00
01/03/2014,ME,Jiutai Energy Inner Mongolia Co td,617502.00
01/03/2014,ME,Jiutai Energy Inner Mongolia Co td,128161.00
01/03/2014,ME,Jiutai Energy Inner Mongolia Co td,122335.00
01/03/2014,ME,Methanex Trinidad Ltd.,170059.00
01/03/2014,REI,Hysytech S.r.l.,1401.00
01/03/2014,REI,"Air Products and Chemicals, Inc.",459679.00
01/03/2014,REI,"Air Products and Chemicals, Inc.",193480.00
01/03/2014,REI,"Air Products and Chemicals, Inc.",114370.00
01/03/2014,REI,"Air Products and Chemicals, Inc.",361638.00
01/03/2014,REP,Star Petroleum Refining,468000.00
01/03/2014,REP,JSC Slavneft-Yanos,16158.00
01/03/2014,REP,Sinochem Quanzhou,40335.00
01/03/2014,RER,Turkish Petroleum Refineries Corpor,21549.00
01/03/2014,RER,Turkish Petroleum Refineries Corpor,58452.00
01/03/2014,AM,Johnson Matthey PLC,163200.00
01/03/2014,AM,Johnson Matthey PLC,31560.00
01/03/2014,AM,Johnson Matthey Japan Godo Kaisha(J,8887.00
01/03/2014,AM,Johnson Matthey Japan Godo Kaisha(J,82818.00
01/03/2014,AM,Johnson Matthey Catalysts,112868.00
01/03/2014,AM,PT Pupuk Kalimantan Timur,89499.00
01/03/2014,AM,Johnson Matthey PLC,263376.00
01/03/2014,AM,Petroleo Brasilerio S.A - Petrobras,1302072.00
01/03/2014,AM,Johnson Matthey PLC,217600.00
01/03/2014,AM,Johnson Matthey PLC,122960.00
01/03/2014,AM,Johnson Matthey Catalysts,225736.00
01/03/2014,AM,Johnson Matthey PLC,54400.00
01/03/2014,AM,Johnson Matthey Catalysts,163200.00
01/03/2014,AM,Johnson Matthey PLC,122960.00
01/03/2014,AM,Johnson Matthey PLC,108800.00
01/03/2014,AM,Johnson Matthey PLC,50280.00
01/03/2014,AM,PCS Nitrogen Trinidad Ltd,-37276.00
01/03/2014,BYP,Plater Chemicals Limited,44667.00
01/03/2014,BYP,Plater Chemicals Limited,56264.00
01/03/2014,BYP,Plater Chemicals Limited,41720.00
01/03/2014,BYP,Plater Chemicals Limited,2649.00
01/03/2014,BYP,Yara UK Limited,38464.00
01/03/2014,BYP,Omex Agriculture Limited,21541.00
01/03/2014,CO2,Airgas Carbonic,298.00
01/03/2014,CO2,Pure CO2,3707.00
01/03/2014,CO2,Linde LLC,113437.00
01/03/2014,CO2,Linde LLC,859.00
01/03/2014,CO2,Linde LLC,430.00
01/03/2014,CO2,Tecno Project Industriale,2350.00
01/03/2014,CO2,Tecno Project Industriale,5919.00
01/03/2014,CO2,White Martins Gasses Industriais Lt,33115.00
01/03/2014,EL,Hi-Rel Lids Ltd,1320.00
01/03/2014,EL,Hi-Rel Lids Ltd,1100.00
01/03/2014,EL,Hi-Rel Lids Ltd,12420.00
01/03/2014,EL,Hi-Rel Lids Ltd,5050.00
01/03/2014,EL,Hi-Rel Lids Ltd,18300.00
01/03/2014,EL,Hi-Rel Lids Ltd,2000.00
01/03/2014,EL,Hi-Rel Lids Ltd,4000.00
01/03/2014,EL,Hi-Rel Lids Ltd,16560.00
01/03/2014,GP,Malaysia LNG Plant,19786.00
01/03/2014,GP,Malaysia LNG Plant,330.00
01/03/2014,GP,"Tallgrass Midstream, LLC",71122.00
01/03/2014,GP,"Tallgrass Midstream, LLC",537.00
01/03/2014,GP,"Tallgrass Midstream, LLC",269.00
01/03/2014,GP,PTT Public Company Ltd,257950.00
01/03/2014,GP,OMV Austria Exploration,220214.00
01/03/2014,GP,Johnson Matthey PLC,79955.00
01/03/2014,GP,Johnson Matthey PLC,23797.00
01/03/2014,GP,BP Exploration OP CO LTD Sullom Voe,149850.00
01/03/2014,GP,BP Exploration OP CO LTD Sullom Voe,158480.00
01/03/2014,GTL,University of North Dakota,10658.00
01/03/2014,ME,China Coal Shaanxi Yulin Energy,379294.00
01/03/2014,ME,Statoil Petroleum AS,534038.00
01/03/2014,ME,Statoil Petroleum AS,400188.00
01/03/2014,ME,Statoil Petroleum AS,179039.00
01/03/2014,ME,Statoil Petroleum AS,11212.00
01/03/2014,ME,China Coal Shaanxi Yulin Energy,1888548.00
01/03/2014,REH,ADM,11326.00
01/03/2014,REH,Cabot Carbon Limited,3390.00
01/03/2014,REH,Cabot Carbon Limited,7380.00
01/03/2014,REH,ADM Refinery,5663.00
01/03/2014,REH,Sumitomo Chemical Co Chiba,81220.00
01/03/2014,REH,Sumitomo Chemical Co Chiba,24661.00
01/03/2014,REH,Sumitomo Chemical Co Chiba,48143.00
01/03/2014,REH,Sumitomo Chemical Co Chiba,55609.00
01/03/2014,REH,Sumitomo Chemical Co Chiba,116765.00
01/03/2014,REH,Sumitomo Chemical Co Chiba,93226.00
01/03/2014,REH,National Peroxides Limited,11405.00
01/03/2014,REH,National Peroxides Limited,17108.00
01/03/2014,REH,Deepa Food Products Ltd.,3490.00
01/03/2014,REH,Deepa Food Products Ltd.,5084.00
01/03/2014,REH,"Thai Peroxide Co., Ltd.",12082.00
01/03/2014,REH,"Thai Peroxide Co., Ltd.",12082.00
01/03/2014,REH,"Thai Peroxide Co., Ltd.",9069.00
01/03/2014,REI,Consorzio Novigas,13003.00
01/03/2014,REI,Praxair Mexico S de RL de CV,8832.00
01/03/2014,REI,S.E. De Carburos Metalicos S.A.,8100.00
01/03/2014,REI,S.E. De Carburos Metalicos S.A.,5805.00
01/03/2014,REP,JX Nippon Oil & Energy Corporation,12051.00
01/03/2014,REP,JX Nippon Oil & Energy Corporation,92243.00
01/03/2014,REP,St1 Refinery AB,5263.00
01/03/2014,REP,St1 Refinery AB,1316.00
01/03/2014,REP,Ruhr Oel GmbH,18035.00
01/03/2014,REP,"JSC ""Gazpromneft-ONPZ """,34130.00
01/03/2014,REP,"JSC ""Gazpromneft-ONPZ """,322.00
01/03/2014,REP,"JSC ""Gazpromneft-ONPZ """,1298.00
01/03/2014,REP,"JSC ""Gazpromneft-ONPZ """,643.00
01/03/2014,REP,Abu Dhabi Oil Refining Co,36537.00
01/03/2014,REP,Abu Dhabi Oil Refining Co,9728.00
01/03/2014,RER,Consumers Coop,1418.00
01/03/2014,RER,Preem AB (publ),219930.00
01/03/2014,RER,Preem AB (publ),302402.00
01/03/2014,RER,TUPRAS IZMIR REFINERY,-82694.00
01/03/2014,RER,Saudi Aramco Lubricating Oil Ref.,32894.00
01/03/2014,RER,JSC Slavneft-Yanos,123841.00
01/03/2014,RER,Public Company ORLEN Lietuva,1173.00
01/03/2014,RER,Public Company ORLEN Lietuva,1521.00
01/03/2014,RER,Hellenic Petroleum S.A.,29370.00
01/03/2014,RER,Hellenic Petroleum S.A.,190076.00
01/03/2014,RER,Hellenic Petroleum S.A.,23405.00
01/03/2014,RER,"SLOVNAFT , a.s.",95679.00
01/03/2014,RER,"SLOVNAFT , a.s.",26488.00
01/03/2014,RER,"SLOVNAFT , a.s.",130737.00
01/03/2014,RER,"SLOVNAFT , a.s.",6488.00
01/03/2014,RER,"SLOVNAFT , a.s.",79607.00
01/03/2014,RER,"SLOVNAFT , a.s.",37144.00
01/03/2014,RER,North Atlantic Refining Ltd.,174181.00
01/03/2014,RER,North Atlantic Refining Ltd.,6242.00
01/03/2014,RER,North Atlantic Refining Ltd.,34269.00
01/03/2014,RER,BP Castellion Refinery,23400.00
01/03/2014,RER,BP Castellion Refinery,9487.00
01/03/2014,RER,BP Castellion Refinery,29220.00
01/03/2014,RER,BP Castellion Refinery,20577.00
01/03/2014,RER,BP Castellion Refinery,44836.00
01/03/2014,RER,BP Castellion Refinery,1728.00
01/03/2014,RER,BP Castellion Refinery,1728.00
01/03/2014,RET,The Hong Kong & China Gas Co Ltd,158047.00
01/03/2014,RET,The Hong Kong & China Gas Co Ltd,157843.00
01/03/2014,RET,The Hong Kong & China Gas Co Ltd,3226.00
01/03/2014,RET,The Hong Kong & China Gas Co Ltd,3102.00
01/03/2014,RET,The Hong Kong & China Gas Co Ltd,6204.00
01/03/2014,RER,OAO TAIF-NK,67692.00
01/03/2014,RER,OAO TAIF-NK,94529.00
01/03/2014,RER,Tupras Turkish Petroleum Refineries,99752.00
01/03/2014,RER,Raffineria di Milazzo S.C.p.A,48712.00
01/03/2014,RER,Tupras Turkish Petroleum Refineries,141150.00
01/03/2014,AM,Orica Mining Services,0.00
01/03/2014,AM,Fauji Fertilizer Company Limited,0.00
01/03/2014,GP,BP Exploration Operating Co Ltd,26870.00
01/03/2014,GP,ExxonMobil,175.00
01/03/2014,GP,Oranje-Nassau Energie B.V.,1237.00
01/03/2014,ME,Igsas-istanbul Gubre Sanayii,600.00
01/03/2014,ME,China Shenhua Coal to Liquid and,9076.00
01/03/2014,ME,China Shenhua Coal to Liquid and,4977.00
01/03/2014,REH,Cabot Carbon Limited,205.00
01/03/2014,REH,Deepa Food Products Ltd.,277.00
01/03/2014,REI,Hysytech S.r.l.,165.00
01/03/2014,REI,S.E. De Carburos Metalicos S.A.,1250.00
01/03/2014,REP,Sinochem Quanzhou,4832.00
01/03/2014,REP,St1 Refinery AB,322.00
01/03/2014,RER,Petronas Refining Co. Sdn Bhd,0.00
01/03/2014,RER,TUPRAS IZMIT REFINERY MANAGEMENT,0.00
01/03/2014,RER,WRB Refining,0.00
01/03/2014,RET,The Hong Kong & China Gas Co Ltd,0.00
01/04/2014,AM,Kirovo-Chepetsky Khimichesky,207440.00
01/04/2014,AM,Kirovo-Chepetsky Khimichesky,313404.00
01/04/2014,AM,Kirovo-Chepetsky Khimichesky,200094.00
01/04/2014,AM,Yara Trinidad Ltd,579416.00
01/04/2014,AM,"Unipetrol RPA, sro",219728.00
01/04/2014,AM,Transtech Taiwan,1235.00
01/04/2014,AM,Thai Oil Company Limited,35948.00
01/04/2014,AM,Thai Oil Company Limited,35948.00
01/04/2014,AM,Petroleo Brasilerio S.A - Petrobras,-2436.00
01/04/2014,AM,Lonza AG,16314.00
01/04/2014,AM,Johnson Matthey PLC,117160.00
01/04/2014,AM,Johnson Matthey PLC,22800.00
01/04/2014,AM,Johnson Matthey PLC,58580.00
01/04/2014,AM,Johnson Matthey PLC,175740.00
01/04/2014,AM,Johnson Matthey PLC,146400.00
01/04/2014,AM,Johnson Matthey PLC,58580.00
01/04/2014,AM,Johnson Matthey Japan Godo Kaisha(J,8514.00
01/04/2014,AM,Johnson Matthey Catalysts,248880.00
01/04/2014,AM,Johnson Matthey Catalysts,22800.00
01/04/2014,AM,Johnson Matthey Catalysts,106952.00
01/04/2014,AM,Formosa Chemicals & Fibre,2312.00
01/04/2014,AM,Formosa Chemicals & Fibre,8871.00
01/04/2014,AM,El Delta Fertilizers & Chemical,-3932.00
01/04/2014,AM,El Delta Fertilizers & Chemical,392800.00
01/04/2014,AM,Dialog Systems (Thailand) Ltd,35948.00
01/04/2014,AM,Caltex Reineries (Qld) Pty Lyd,1451.00
01/04/2014,AM,Caltex Reineries (Qld) Pty Lyd,10944.00
01/04/2014,AM,Bunge Planta de Fertilizantes,15088.00
01/04/2014,AM,Bunge Planta de Fertilizantes,15088.00
01/04/2014,AM,Bunge Planta de Fertilizantes,24022.00
01/04/2014,AM,Bunge Planta de Fertilizantes,118837.00
01/04/2014,AM,Bunge Planta de Fertilizantes,2118.00
01/04/2014,AM,Bunge Planta de Fertilizantes,8686.00
01/04/2014,AM,Bunge Planta de Fertilizantes,583.00
01/04/2014,AM,Bunge Planta de Fertilizantes,19367.00
01/04/2014,AM,Bunge Planta de Fertilizantes,19367.00
01/04/2014,AM,Alexandria Fertiliser Company,147078.00
01/04/2014,AM,Alexandria Fertiliser Company,828020.00
01/04/2014,AM,Alexandria Fertiliser Company,213866.00
01/04/2014,AM,Alexandria Fertiliser Company,341175.00
01/04/2014,BYP,Yara UK Limited,27423.00
01/04/2014,BYP,Plater Chemicals Limited,4077.00
01/04/2014,BYP,Plater Chemicals Limited,138424.00
01/04/2014,BYP,Omex Agriculture Limited,16975.00
01/04/2014,CO2,Air Liquide America Corp.,30014.00
01/04/2014,EL,Hi-Rel Lids Ltd,6624.00
01/04/2014,EL,Hi-Rel Lids Ltd,6624.00
01/04/2014,EL,Hi-Rel Lids Ltd,4575.00
01/04/2014,EL,Hi-Rel Lids Ltd,13248.00
01/04/2014,EL,Hi-Rel Lids Ltd,1960.00
01/04/2014,GP,Talisman Malaysia Ltd,461547.00
01/04/2014,GP,PTT Public Company Limited,262710.00
01/04/2014,GP,PTT Public Company Limited,480139.00
01/04/2014,GP,PTT Public Company Limited,384925.00
01/04/2014,GP,OMV Austria Exploration,220761.00
01/04/2014,GP,OMV Austria Exploration,220761.00
01/04/2014,GP,Johnson Matthey PLC,56408.00
01/04/2014,GP,Johnson Matthey PLC,453630.00
01/04/2014,GP,Johnson Matthey PLC,302400.00
01/04/2014,GP,Johnson Matthey Chemicals India,103160.00
01/04/2014,GP,GASCO,259508.00
01/04/2014,GP,GASCO,4724.00
01/04/2014,GP,GASCO,21731.00
01/04/2014,GP,GASCO,2457.00
01/04/2014,GP,Conoco Phillips GRISSIK Ltd,785124.00
01/04/2014,GP,Conoco Phillips GRISSIK Ltd,4358.00
01/04/2014,GP,Conoco Phillips GRISSIK Ltd,9161.00
01/04/2014,GP,Conoco Phillips GRISSIK Ltd,2244.00
01/04/2014,GP,Chevron Offshore (Thailand) Ltd,365448.00
01/04/2014,GP,Chevron Offshore (Thailand) Ltd,5259.00
01/04/2014,GP,Chevron Offshore (Thailand) Ltd,5040.00
01/04/2014,GP,Chevron Offshore (Thailand) Ltd,2737.00
01/04/2014,GP,Apache - SAGE Gas Plant,1086470.00
01/04/2014,GP,Apache - SAGE Gas Plant,2568.00
01/04/2014,GP,Apache - SAGE Gas Plant,8240.00
01/04/2014,GP,Apache - SAGE Gas Plant,2616.00
01/04/2014,GP,AGA GAS AB Sundsvall ASU,9810.00
01/04/2014,GP,Abu Dhabi Gas Industries Ltd,17487.00
01/04/2014,ME,"Wison (Nanjing) Chemical Co., Ltd",642472.00
01/04/2014,ME,Sirte Oil Co,422184.00
01/04/2014,ME,Sirte Oil Co,579275.00
01/04/2014,ME,Saudi International Petrochemical,264188.00
01/04/2014,ME,China Coal Shaanxi Yulin Energy,1898740.00
01/04/2014,RED,ArcelorMittal Contrecoeur,52825.00
01/04/2014,RED,ArcelorMittal Contrecoeur,256528.00
01/04/2014,REH,Sichuan Shengda Chemical,529.00
01/04/2014,REH,Sichuan Shengda Chemical,720.00
01/04/2014,REH,Sichuan Shengda Chemical,19485.00
01/04/2014,REH,Sichuan Shengda Chemical,7798.00
01/04/2014,REH,KHC (C) HyCO 2,19496.00
01/04/2014,REH,KHC (C) HyCO 2,42606.00
01/04/2014,REH,Johnson Matthey Japan G.K,0.00
01/04/2014,REH,ADM,9708.00
01/04/2014,REI,Oy AGA AB,9878.00
01/04/2014,REI,JANPAK APCI,372.00
01/04/2014,REI,JANPAK APCI,2444.00
01/04/2014,REI,JANPAK APCI,748.00
01/04/2014,REI,"Industrial Metalworks, Inc",2320.00
01/04/2014,REP,Thai Oil Company Limited,57884.00
01/04/2014,REP,Thai Oil Company Limited,57884.00
01/04/2014,REP,St1 Refinery AB,87657.00
01/04/2014,REP,St1 Refinery AB,16405.00
01/04/2014,REP,Singapore Refining Co PTE Ltd,2340.00
01/04/2014,REP,Singapore Refining Co PTE Ltd,1170.00
01/04/2014,REP,Singapore Refining Co PTE Ltd,470809.00
01/04/2014,REP,Singapore Refining Co PTE Ltd,4680.00
01/04/2014,REP,SARLUX Srl,26777.00
01/04/2014,REP,SARLUX Srl,102645.00
01/04/2014,REP,PetroVietnam,-237.00
01/04/2014,REP,PetroVietnam,-315.00
01/04/2014,REP,"OOO ""LUKOIL-",74463.00
01/04/2014,REP,Marathon Petroleum Company LP,48905.00
01/04/2014,REP,JX Nippon Oil & Energy Corporation,15708.00
01/04/2014,REP,Formosa Chemicals & Fibre,5714.00
01/04/2014,REP,Formosa Chemicals & Fibre,21427.00
01/04/2014,REP,Esso Raffinage S.A.S.,68017.00
01/04/2014,REP,CPC Tao Yuan,2924.00
01/04/2014,REP,Caltex Refineries (Qld) Pty Ltd,502.00
01/04/2014,REP,Caltex Refineries (Qld) Pty Ltd,5330.00
01/04/2014,REP,Caltex Refineries (Qld) Pty Ltd,623.00
01/04/2014,REP,Caltex Refineries (Qld) Pty Ltd,6808.00
01/04/2014,REP,Caltex Refineries (Qld) Pty Ltd,23812.00
01/04/2014,RER,S-Oil HMP3,561942.00
01/04/2014,RER,Shell Refining (Australia) Pty Ltd,44991.00
